name	country	lat	lon	timezone
Tucumã	BR	-6.7475	-51.16111	America/Belem
Ubiratã	BR	-24.54528	-52.98778	America/Sao_Paulo
Ulianópolis	BR	-3.74194	-47.49472	America/Belem
Uruará	BR	-3.7175	-53.73667	America/Santarem
Valparaíso de Goiás	BR	-16.06583	-47.97861	America/Sao_Paulo
Vargem Grande Paulista	BR	-23.60333	-47.02639	America/Sao_Paulo
Vila Rica	BR	-10.01167	-51.11639	America/Cuiaba
Vitória do Xingu	BR	-2.88	-52.01	America/Santarem
Xangri-lá	BR	-29.80083	-50.04361	America/Sao_Paulo
Xinguara	BR	-7.09829	-49.9435	America/Belem
Zé Doca	BR	-3.27472	-45.65833	America/Fortaleza
Terra Roxa	BR	-24.15667	-54.09694	America/Sao_Paulo
Taguatinga	BR	-15.83326	-48.05506	America/Sao_Paulo
Barra da Tijuca	BR	-22.99835	-43.36545	America/Sao_Paulo
Tatuapé	BR	-23.53729	-46.5666	America/Sao_Paulo
Consolação	BR	-23.55242	-46.65735	America/Sao_Paulo
Rocinha	BR	-22.98887	-43.24934	America/Sao_Paulo
Vidigal	BR	-22.99483	-43.23989	America/Sao_Paulo
Estácio	BR	-22.91817	-43.20397	America/Sao_Paulo
Catete	BR	-22.92542	-43.18137	America/Sao_Paulo
Pirituba	BR	-23.48982	-46.7322	America/Sao_Paulo
Limão	BR	-23.49283	-46.66916	America/Sao_Paulo
Vila Galvão	BR	-23.4717	-46.57923	America/Sao_Paulo
Jardim Paulista	BR	-23.56675	-46.66439	America/Sao_Paulo
Santa Teresa	BR	-22.91769	-43.18812	America/Sao_Paulo
Trindade	BR	-27.58612	-48.52335	America/Sao_Paulo
Freguesia do Ribeirao da Ilha	BR	-27.71773	-48.56266	America/Sao_Paulo
Olho d’Água das Cunhãs	BR	-4.13873	-45.11881	America/Fortaleza
Teotônio Vilela	BR	-9.90971	-36.35611	America/Maceio
Mirassol d'Oeste	BR	-15.67572	-58.09021	America/Cuiaba
Brasilândia de Minas	BR	-17.01037	-46.00851	America/Sao_Paulo
Santana	BR	-23.49032	-46.6387	America/Sao_Paulo
Governador Edison Lobão	BR	-5.74507	-47.36395	America/Fortaleza
Brasil Novo	BR	-3.30708	-52.53863	America/Santarem
Pôr do Sol	BR	-15.85502	-48.12433	America/Sao_Paulo
Itaim Bibi	BR	-23.58581	-46.68241	America/Sao_Paulo
Vicente Pires	BR	-15.81009	-48.03077	America/Sao_Paulo
Moema	BR	-23.59521	-46.66449	America/Sao_Paulo
Livramento de Nossa Senhora	BR	-13.64136	-41.84319	America/Bahia
Planaltina	BR	-15.61791	-47.64874	America/Sao_Paulo
Luis Eduardo Magalhães	BR	-12.09086	-45.78501	America/Bahia
Sapezal	BR	-13.54209	-58.82011	America/Cuiaba
Grajaú	BR	-23.76979	-46.67112	America/Sao_Paulo
Artur Alvim	BR	-23.54015	-46.48581	America/Sao_Paulo
Anhanguera	BR	-23.43088	-46.79295	America/Sao_Paulo
Cidade Dutra	BR	-23.72576	-46.7024	America/Sao_Paulo
Capao Redondo	BR	-23.66877	-46.78051	America/Sao_Paulo
Casa Verde	BR	-23.50099	-46.65744	America/Sao_Paulo
Iguatemi	BR	-23.61277	-46.42667	America/Sao_Paulo
Sao Lucas	BR	-23.59468	-46.54359	America/Sao_Paulo
Socorro	BR	-23.68528	-46.71372	America/Sao_Paulo
Rio Pequeno	BR	-23.57139	-46.75887	America/Sao_Paulo
Carrao	BR	-23.55108	-46.53829	America/Sao_Paulo
Agua Rasa	BR	-23.56684	-46.57188	America/Sao_Paulo
Alto De Pinheiros	BR	-23.54761	-46.71196	America/Sao_Paulo
Cidade Lider	BR	-23.56202	-46.4913	America/Sao_Paulo
Aricanduva	BR	-23.57381	-46.51561	America/Sao_Paulo
Jaçanã	BR	-23.46013	-46.5749	America/Sao_Paulo
Jaguara	BR	-23.51103	-46.74713	America/Sao_Paulo
Lajeado	BR	-23.53361	-46.40866	America/Sao_Paulo
Jabaquara	BR	-23.65055	-46.64591	America/Sao_Paulo
Jose Bonifacio	BR	-23.56742	-46.43264	America/Sao_Paulo
Cidade Ademar	BR	-23.67379	-46.65681	America/Sao_Paulo
Barra Funda	BR	-23.5212	-46.67409	America/Sao_Paulo
Belem	BR	-23.5376	-46.59482	America/Sao_Paulo
Brasilandia	BR	-23.44859	-46.68839	America/Sao_Paulo
Butanta	BR	-23.5702	-46.72628	America/Sao_Paulo
Campo Grande	BR	-23.67463	-46.68751	America/Sao_Paulo
Cangaiba	BR	-23.49696	-46.52045	America/Sao_Paulo
Cambuci	BR	-23.56439	-46.61695	America/Sao_Paulo
Campo Belo	BR	-23.62808	-46.66791	America/Sao_Paulo
Cursino	BR	-23.63143	-46.62072	America/Sao_Paulo
Mooca	BR	-23.56135	-46.59641	America/Sao_Paulo
Vila Prudente	BR	-23.59255	-46.57278	America/Sao_Paulo
Morumbi	BR	-23.59632	-46.70802	America/Sao_Paulo
Pedreira	BR	-23.70675	-46.64982	America/Sao_Paulo
Mandaqui	BR	-23.45947	-46.64086	America/Sao_Paulo
Cachoeirinha	BR	-23.45442	-46.66209	America/Sao_Paulo
Jardim Angela	BR	-23.71636	-46.76872	America/Sao_Paulo
Pari	BR	-23.52719	-46.61751	America/Sao_Paulo
Vila Formosa	BR	-23.56786	-46.54599	America/Sao_Paulo
Vila Guilherme	BR	-23.50918	-46.60577	America/Sao_Paulo
Vila Jacui	BR	-23.50262	-46.46156	America/Sao_Paulo
Vila Matilde	BR	-23.53936	-46.51788	America/Sao_Paulo
Vila Medeiros	BR	-23.48874	-46.57762	America/Sao_Paulo
Santa Cecilia	BR	-23.5318	-46.65288	America/Sao_Paulo
Parque Do Carmo	BR	-23.57595	-46.46298	America/Sao_Paulo
Perdizes	BR	-23.53872	-46.68093	America/Sao_Paulo
Ponte Rasa	BR	-23.51567	-46.49373	America/Sao_Paulo
Raposo Tavares	BR	-23.59245	-46.78561	America/Sao_Paulo
Sao Domingos	BR	-23.49337	-46.74761	America/Sao_Paulo
Se	BR	-23.54771	-46.63145	America/Sao_Paulo
Vila Leopoldina	BR	-23.52927	-46.73437	America/Sao_Paulo
Jaguare	BR	-23.54382	-46.74871	America/Sao_Paulo
Cidade Tiradentes	BR	-23.58481	-46.40084	America/Sao_Paulo
Bela Vista	BR	-23.56086	-46.64758	America/Sao_Paulo
Jardim Helena	BR	-23.4837	-46.41309	America/Sao_Paulo
Jardim Sao Luis	BR	-23.68073	-46.7394	America/Sao_Paulo
Republica	BR	-23.54476	-46.64105	America/Sao_Paulo
Sacomã	BR	-23.63083	-46.59817	America/Sao_Paulo
Sao Rafael	BR	-23.62821	-46.45395	America/Sao_Paulo
Vila Andrade	BR	-23.62623	-46.72828	America/Sao_Paulo
Vila Curuca	BR	-23.51	-46.41566	America/Sao_Paulo
São Pedro	BR	-22.42313	-42.96612	America/Sao_Paulo
Bosque Saúde	BR	-23.60926	-46.62304	America/Sao_Paulo
Bairro da Penha	BR	-23.3684	-46.31102	America/Sao_Paulo
Bairro Parque Nossa Senhora do Carmo	BR	-23.40598	-46.31611	America/Sao_Paulo
Sudoeste/Octagonal	BR	-15.80152	-47.92706	America/Sao_Paulo
Lago Sul	BR	-15.84577	-47.88369	America/Sao_Paulo
Itapoã	BR	-15.74937	-47.7686	America/Sao_Paulo
Lago Norte	BR	-15.73948	-47.85686	America/Sao_Paulo
Jardim Botânico	BR	-15.86527	-47.81477	America/Sao_Paulo
Sobradinho II	BR	-15.63361	-47.83478	America/Sao_Paulo
Santa Maria	BR	-16.03095	-48.02929	America/Sao_Paulo
Riacho Fundo II	BR	-15.8981	-48.04671	America/Sao_Paulo
Riacho Fundo	BR	-15.88378	-48.01634	America/Sao_Paulo
Samambaia	BR	-15.88231	-48.10428	America/Sao_Paulo
Águas Claras	BR	-15.83969	-48.02675	America/Sao_Paulo
Setor Complementar de Indústria e Abastecimento	BR	-15.78218	-47.98819	America/Sao_Paulo
Park Way	BR	-15.90852	-47.94053	America/Sao_Paulo
Cruzeiro	BR	-15.7907	-47.93711	America/Sao_Paulo
Apicum-Açu	BR	-1.52823	-45.07862	America/Fortaleza
Centro Novo do Maranhão	BR	-2.14092	-46.12387	America/Fortaleza
Turilândia	BR	-2.22031	-45.30643	America/Fortaleza
Bom Jardim	BR	-3.54281	-45.60852	America/Fortaleza
Santa Luzia do Paruá	BR	-2.54389	-45.77546	America/Fortaleza
Buriticupu	BR	-4.32124	-46.45468	America/Fortaleza
Tapurah	BR	-12.73714	-56.5136	America/Cuiaba
Guarantã do Norte	BR	-9.95051	-54.90822	America/Cuiaba
Campinápolis	BR	-14.54114	-52.79508	America/Cuiaba
Brasnorte	BR	-12.1201	-58.00274	America/Cuiaba
Cidade Ocidental	BR	-16.10971	-47.93261	America/Sao_Paulo
São José da Lapa	BR	-19.70027	-43.9602	America/Sao_Paulo
São Sebastião	BR	-15.90287	-47.77613	America/Sao_Paulo
Recanto das Emas	BR	-15.90864	-48.06447	America/Sao_Paulo
Serra do Ramalho	BR	-13.54232	-43.57968	America/Bahia
Plano Piloto	BR	-15.79411	-47.8825	America/Sao_Paulo
Nassau	BS	25.05823	-77.34306	America/Nassau
Lucaya	BS	26.53333	-78.66667	America/Nassau
Killarney	BS	25.05	-77.41667	America/Nassau
Freeport	BS	26.53333	-78.7	America/Nassau
Thimphu	BT	27.46609	89.64191	Asia/Thimphu
Punākha	BT	27.59137	89.87743	Asia/Thimphu
Phuntsholing	BT	26.85164	89.38837	Asia/Thimphu
Tsirang	BT	27.0219	90.12291	Asia/Thimphu
Tonota	BW	-21.44236	27.46153	Africa/Gaborone
Tlokweng	BW	-24.66861	25.97111	Africa/Gaborone
Thamaga	BW	-24.67014	25.53975	Africa/Gaborone
Serowe	BW	-22.38754	26.71077	Africa/Gaborone
Selebi-Phikwe	BW	-21.97895	27.84296	Africa/Gaborone
Ramotswa	BW	-24.87158	25.86989	Africa/Gaborone
Palapye	BW	-22.54605	27.12507	Africa/Gaborone
Mosopa	BW	-24.7718	25.42156	Africa/Gaborone
Molepolole	BW	-24.40659	25.49508	Africa/Gaborone
Mogoditshane	BW	-24.62694	25.86556	Africa/Gaborone
Mochudi	BW	-24.41667	26.15	Africa/Gaborone
Maun	BW	-19.98333	23.41667	Africa/Gaborone
Mahalapye	BW	-23.10407	26.81421	Africa/Gaborone
Lobatse	BW	-25.22435	25.67728	Africa/Gaborone
Letlhakane	BW	-21.41494	25.59263	Africa/Gaborone
Kanye	BW	-24.96675	25.33273	Africa/Gaborone
Janeng	BW	-25.41667	25.55	Africa/Gaborone
Ghanzi	BW	-21.69785	21.64581	Africa/Gaborone
Gaborone	BW	-24.65451	25.90859	Africa/Gaborone
Gabane	BW	-24.66667	25.78222	Africa/Gaborone
Francistown	BW	-21.17	27.50778	Africa/Gaborone
Bobonong	BW	-21.96554	28.43625	Africa/Gaborone
Mmopone	BW	-24.56694	25.87417	Africa/Gaborone
Tutume	BW	-20.4943	27.03479	Africa/Gaborone
Jwaneng	BW	-24.60167	24.72806	Africa/Gaborone
Horad Zhodzina	BY	54.0985	28.3331	Europe/Minsk
Zhlobin	BY	52.8926	30.024	Europe/Minsk
Žytkavičy	BY	52.2168	27.8561	Europe/Minsk
Zaslawye	BY	54.0114	27.2695	Europe/Minsk
Vitebsk	BY	55.1904	30.2049	Europe/Minsk
Vileyka	BY	54.4914	26.9111	Europe/Minsk
Vaukavysk	BY	53.1561	24.4513	Europe/Minsk
Svetlogorsk	BY	52.6329	29.7389	Europe/Minsk
Stowbtsy	BY	53.47994	26.7351	Europe/Minsk
Smarhoń	BY	54.4798	26.3957	Europe/Minsk
Smaliavičy	BY	54.0249	28.0894	Europe/Minsk
Slutsk	BY	53.01522	27.54159	Europe/Minsk
Slonim	BY	53.08751	25.31707	Europe/Minsk
Shchuchyn	BY	53.6014	24.7465	Europe/Minsk
Soligorsk	BY	52.78981	27.53583	Europe/Minsk
Rahachow	BY	53.09255	30.04862	Europe/Minsk
Rechytsa	BY	52.3617	30.3916	Europe/Minsk
Pruzhany	BY	52.55464	24.45483	Europe/Minsk
Polotsk	BY	55.4879	28.7856	Europe/Minsk
Pinsk	BY	52.12153	26.06726	Europe/Minsk
Pastavy	BY	55.11676	26.83263	Europe/Minsk
Astraviec	BY	54.61378	25.95537	Europe/Minsk
Osipovichi	BY	53.30588	28.62872	Europe/Minsk
Orsha	BY	54.51362	30.40365	Europe/Minsk
Nesvizh	BY	53.22186	26.67679	Europe/Minsk
Novopolotsk	BY	55.52618	28.59308	Europe/Minsk
Novogrudok	BY	53.5942	25.8191	Europe/Minsk
Minsk	BY	53.90019	27.56653	Europe/Minsk
Mazyr	BY	52.04162	29.21631	Europe/Minsk
Mar’ina Gorka	BY	53.509	28.147	Europe/Minsk
Maladziečna	BY	54.3167	26.854	Europe/Minsk
Mahilyow	BY	53.90876	30.34044	Europe/Minsk
Lyepyel’	BY	54.8814	28.699	Europe/Minsk
Luninyets	BY	52.24864	26.80061	Europe/Minsk
Logoysk	BY	54.2064	27.8512	Europe/Minsk
Lida	BY	53.88333	25.29972	Europe/Minsk
Krychaw	BY	53.71924	31.71356	Europe/Minsk
Kalodzishchy	BY	53.944	27.7823	Europe/Minsk
Kobryn	BY	52.21173	24.3563	Europe/Minsk
Kalinkovichi	BY	52.1323	29.3257	Europe/Minsk
Ivatsevichi	BY	52.70793	25.33509	Europe/Minsk
Ivanovo	BY	52.14724	25.53198	Europe/Minsk
Hrodna	BY	53.6758	23.82887	Europe/Minsk
Horki	BY	54.28606	30.98604	Europe/Minsk
Homyel'	BY	52.4345	30.9754	Europe/Minsk
Hlybokaye	BY	55.13933	27.69143	Europe/Minsk
Dzyarzhynsk	BY	53.68477	27.13171	Europe/Minsk
Dobrush	BY	52.41471	31.31429	Europe/Minsk
Bykhov	BY	53.52131	30.23078	Europe/Minsk
Byaroza	BY	52.53129	24.9782	Europe/Minsk
Brest	BY	52.10894	23.71749	Europe/Minsk
Barysaw	BY	54.2279	28.505	Europe/Minsk
Baranovichi	BY	53.13255	26.00775	Europe/Minsk
Bobruysk	BY	53.14676	29.20548	Europe/Minsk
Oshmyany	BY	54.41815	25.93734	Europe/Minsk
Fanipol	BY	53.74998	27.33338	Europe/Minsk
San Pedro	BZ	17.91598	-87.9659	America/Belize
San Ignacio	BZ	17.1588	-89.0696	America/Belize
Orange Walk	BZ	18.08124	-88.56328	America/Belize
Belmopan	BZ	17.25376	-88.76401	America/Belize
Belize City	BZ	17.49952	-88.19756	America/Belize
Abbotsford	CA	49.05798	-122.25257	America/Vancouver
Agincourt North	CA	43.80418	-79.27528	America/Toronto
Ahuntsic-Cartierville	CA	45.56667	-73.66667	America/Toronto
Airdrie	CA	51.30011	-114.03528	America/Edmonton
Ajax	CA	43.85012	-79.03288	America/Toronto
Alliston	CA	44.15011	-79.86635	America/Toronto
Alma	CA	48.55009	-71.6491	America/Toronto
Alta Vista	CA	45.38639	-75.65806	America/Toronto
Amos	CA	48.56688	-78.11624	America/Toronto
Arbutus Ridge	CA	49.24966	-123.16934	America/Vancouver
Armdale	CA	44.63593	-63.62636	America/Halifax
Aurora	CA	44.00011	-79.46632	America/Toronto
Baie-Comeau	CA	49.21679	-68.14894	America/Toronto
Barrie	CA	44.40011	-79.66634	America/Toronto
Bayview Village	CA	43.77639	-79.38028	America/Toronto
Beaconsfield	CA	45.43341	-73.86586	America/Toronto
Bedford	CA	44.72552	-63.66732	America/Halifax
Belleville	CA	44.16682	-77.38277	America/Toronto
Beloeil	CA	45.56839	-73.20568	America/Toronto
Bendale	CA	43.76681	-79.25326	America/Toronto
Blainville	CA	45.66678	-73.88249	America/Toronto
Boisbriand	CA	45.61678	-73.83249	America/Toronto
Bolton	CA	43.87952	-79.73791	America/Toronto
Boucherville	CA	45.59104	-73.43605	America/Toronto
Bowmanville	CA	43.91682	-78.68286	America/Toronto
Bracebridge	CA	45.03341	-79.31633	America/Toronto
Brampton	CA	43.68341	-79.76633	America/Toronto
Brandon	CA	49.84692	-99.95306	America/Winnipeg
Brant	CA	43.1334	-80.34967	America/Toronto
Brantford	CA	43.1334	-80.26636	America/Toronto
Bridlewood	CA	45.28522	-75.8569	America/Toronto
Brighouse-City Centre	CA	49.16667	-123.13333	America/Vancouver
Broadmoor	CA	49.15	-123.13333	America/Vancouver
Brocklehurst	CA	50.70825	-120.41337	America/Vancouver
Brockville	CA	44.59132	-75.68705	America/Toronto
Brooklin	CA	43.95833	-78.95972	America/Toronto
Brossard	CA	45.45008	-73.46583	America/Toronto
Burlington	CA	43.38621	-79.83713	America/Toronto
Burnaby	CA	49.26636	-122.95263	America/Vancouver
Caledon	CA	43.86544	-79.99322	America/Toronto
Calgary	CA	51.05011	-114.08529	America/Edmonton
Cambridge	CA	43.3601	-80.31269	America/Toronto
Campbell River	CA	50.01634	-125.24459	America/Vancouver
Camrose	CA	53.01684	-112.83525	America/Edmonton
Candiac	CA	45.38338	-73.51587	America/Toronto
Cariboo	CA	49.25	-122.88333	America/Vancouver
Cartierville	CA	45.53118	-73.70358	America/Toronto
Central Saanich	CA	48.56634	-123.41932	America/Vancouver
Centretown	CA	45.41534	-75.69639	America/Toronto
Chambly	CA	45.45008	-73.28246	America/Toronto
Charlottetown	CA	46.23459	-63.1256	America/Halifax
Châteauguay	CA	45.38338	-73.74919	America/Toronto
Chatham	CA	42.41224	-82.18494	America/Toronto
Chestermere	CA	51.03341	-113.81867	America/Edmonton
Chicoutimi	CA	48.41963	-71.06369	America/Toronto
Chilliwack	CA	49.16638	-121.95257	America/Vancouver
Chomedey	CA	45.53333	-73.75	America/Toronto
Clarence-Rockland	CA	45.5501	-75.29101	America/Toronto
Cliffcrest	CA	43.72192	-79.23091	America/Toronto
Cloverdale	CA	49.10797	-122.7276	America/Vancouver
Cobourg	CA	43.95977	-78.16515	America/Toronto
Cochrane	CA	51.18341	-114.46871	America/Edmonton
Collingwood	CA	44.4834	-80.21638	America/Toronto
Colwood	CA	48.43293	-123.48591	America/Vancouver
Conception Bay South	CA	47.49989	-52.99806	America/St_Johns
Coquitlam	CA	49.2846	-122.78217	America/Vancouver
Corner Brook	CA	48.95001	-57.95202	America/St_Johns
Cornwall	CA	45.01809	-74.72815	America/Toronto
Côte-Saint-Luc	CA	45.46536	-73.66585	America/Toronto
Courtenay	CA	49.68657	-124.9936	America/Vancouver
Coventry Hills	CA	51.16869	-114.05903	America/Edmonton
Cranbrook	CA	49.49991	-115.76879	America/Edmonton
Dartmouth	CA	44.67134	-63.57719	America/Halifax
Delta	CA	49.08917	-123.05322	America/Vancouver
Deux-Montagnes	CA	45.53455	-73.90168	America/Toronto
Dieppe	CA	46.07844	-64.68735	America/Moncton
Dollard-Des Ormeaux	CA	45.49452	-73.82419	America/Toronto
Dorset Park	CA	43.75386	-79.28215	America/Toronto
Dorval	CA	45.4473	-73.75335	America/Toronto
Drummondville	CA	45.88336	-72.48241	America/Toronto
Duncan	CA	48.78293	-123.70266	America/Vancouver
Duvernay	CA	45.58333	-73.66667	America/Toronto
East Gwillimbury	CA	44.10087	-79.43785	America/Toronto
Edgemont	CA	51.12561	-114.14881	America/Edmonton
Edmonton	CA	53.55014	-113.46871	America/Edmonton
Humbermede	CA	43.7525	-79.54417	America/Toronto
Esquimalt	CA	48.43569	-123.41174	America/Vancouver
Etobicoke	CA	43.64415	-79.56985	America/Toronto
Evergreen	CA	50.92917	-114.1	America/Edmonton
Fleetwood	CA	49.16667	-122.8	America/Vancouver
Flemingdon Park	CA	43.71806	-79.33222	America/Toronto
Forest Heights	CA	43.41944	-80.52333	America/Toronto
Fort Erie	CA	42.90012	-78.93286	America/Toronto
Fort McMurray	CA	56.72676	-111.38103	America/Edmonton
Fort St. John	CA	56.24988	-120.85292	America/Dawson_Creek
Fraser Heights	CA	49.2	-122.78333	America/Vancouver
Fredericton	CA	45.94541	-66.66558	America/Moncton
Gatineau	CA	45.47723	-75.70164	America/Toronto
Georgetown	CA	43.65011	-79.91634	America/Toronto
Glace Bay	CA	46.19695	-59.95698	America/Glace_Bay
Gloucester	CA	45.35	-75.63333	America/Toronto
Gordon Head	CA	48.48333	-123.31667	America/Vancouver
Granby	CA	45.40008	-72.73243	America/Toronto
Grande Prairie	CA	55.16667	-118.80271	America/Edmonton
Greater Sudbury	CA	46.49	-80.99001	America/Toronto
Grandview-Woodlands	CA	49.27738	-123.07079	America/Vancouver
Greater Napanee	CA	44.25012	-76.94944	America/Toronto
Greenfield Park	CA	45.48649	-73.46223	America/Toronto
Grimsby	CA	43.20011	-79.56631	America/Toronto
Guelph	CA	43.54594	-80.25599	America/Toronto
Guildford	CA	49.19167	-122.8	America/Vancouver
Halton Hills	CA	43.6403	-79.93146	America/Toronto
Hamilton	CA	43.25011	-79.84963	America/Toronto
Haney	CA	49.21667	-122.6	America/Vancouver
Hastings-Sunrise	CA	49.28333	-123.03333	America/Vancouver
Henry Farm	CA	43.76952	-79.3524	America/Toronto
Hespeler	CA	43.4334	-80.31637	America/Toronto
Hillcrest Village	CA	43.80486	-79.35442	America/Toronto
Huntsville	CA	45.33341	-79.21632	America/Toronto
Innisfil	CA	44.30011	-79.64964	America/Toronto
Joliette	CA	46.0164	-73.4236	America/Toronto
Kamloops	CA	50.66648	-120.3192	America/Vancouver
Kanata	CA	45.3001	-75.91606	America/Toronto
Kelowna	CA	49.88307	-119.48568	America/Vancouver
Kennedy Park	CA	43.72267	-79.26052	America/Toronto
Kenora	CA	49.76741	-94.48985	America/Winnipeg
Kensington-Cedar Cottage	CA	49.25	-123.06667	America/Vancouver
Keswick	CA	44.25011	-79.46632	America/Toronto
Killarney	CA	49.22594	-123.04282	America/Vancouver
Kingston	CA	44.22976	-76.48098	America/Toronto
Kingsville	CA	42.10009	-82.73312	America/Toronto
Kirkland	CA	45.45008	-73.86586	America/Toronto
Kitchener	CA	43.42537	-80.5112	America/Toronto
Kitsilano	CA	49.26667	-123.16667	America/Vancouver
Laflèche	CA	45.50008	-73.46587	America/Toronto
Langford	CA	48.44963	-123.50261	America/Vancouver
Langley	CA	49.10107	-122.65883	America/Vancouver
La Prairie	CA	45.41678	-73.49917	America/Toronto
LaSalle	CA	42.24481	-83.06095	America/Toronto
L'Assomption	CA	45.82318	-73.4294	America/Toronto
Laval	CA	45.56995	-73.692	America/Toronto
Laval-des-Rapides	CA	45.55642	-73.70007	America/Toronto
Leamington	CA	42.05009	-82.59981	America/Toronto
Leduc	CA	53.26682	-113.55201	America/Edmonton
Les Coteaux	CA	45.28338	-74.23254	America/Toronto
Lethbridge	CA	49.69999	-112.81856	America/Edmonton
Lindsay	CA	44.35012	-78.73286	America/Toronto
Lloydminster	CA	53.27237	-110.02256	America/Edmonton
London	CA	42.98339	-81.23304	America/Toronto
Longueuil	CA	45.5152	-73.46818	America/Toronto
Lower Lonsdale	CA	49.31406	-123.0725	America/Vancouver
Lutes Mountain	CA	46.13544	-64.90504	America/Moncton
Magog	CA	45.26678	-72.14909	America/Toronto
Maillardville	CA	49.23839	-122.86676	America/Vancouver
Malvern	CA	43.80938	-79.22344	America/Toronto
Maple Ridge	CA	49.21939	-122.60193	America/Vancouver
Markham	CA	43.86682	-79.2663	America/Toronto
Mascouche	CA	45.74965	-73.59956	America/Toronto
McKenzie Towne	CA	50.91342	-113.96736	America/Edmonton
Medicine Hat	CA	50.03928	-110.67661	America/Edmonton
Metrotown	CA	49.225	-123	America/Vancouver
Midland	CA	44.7501	-79.88296	America/Toronto
Milliken	CA	43.82499	-79.29872	America/Toronto
Milton	CA	43.51681	-79.88294	America/Toronto
Mimico	CA	43.61616	-79.51269	America/Toronto
Mirabel	CA	45.65008	-74.08251	America/Toronto
Miramichi	CA	47.02895	-65.50186	America/Moncton
Mission	CA	49.13298	-122.30258	America/Vancouver
Mississauga	CA	43.5789	-79.6583	America/Toronto
Moncton	CA	46.09454	-64.7965	America/Moncton
Montréal	CA	45.50884	-73.58781	America/Toronto
Mont-Royal	CA	45.51675	-73.64918	America/Toronto
Mont-Saint-Hilaire	CA	45.56515	-73.1868	America/Toronto
Moose Jaw	CA	50.40005	-105.53445	America/Regina
Mount Pearl	CA	47.51659	-52.78135	America/St_Johns
Mount Pleasant	CA	49.26667	-123.1	America/Vancouver
Nanaimo	CA	49.16638	-123.94003	America/Vancouver
Nepean	CA	45.33619	-75.7225	America/Toronto
New Glasgow	CA	45.58344	-62.64863	America/Halifax
Newmarket	CA	44.05011	-79.46631	America/Toronto
Newton	CA	49.13333	-122.85	America/Vancouver
New Westminster	CA	49.20678	-122.91092	America/Vancouver
Niagara Falls	CA	43.10012	-79.06627	America/Toronto
Niagara-on-the-Lake	CA	43.25655	-79.08527	America/Toronto
Norfolk County	CA	42.8334	-80.38297	America/Toronto
North Battleford	CA	52.77972	-108.2967	America/Regina
North Bay	CA	46.3168	-79.46633	America/Toronto
North Cowichan	CA	48.84133	-123.68596	America/Vancouver
North Delta	CA	49.16667	-122.91667	America/Vancouver
North Vancouver	CA	49.31636	-123.06934	America/Vancouver
Notre-Dame-de-Grâce	CA	45.47675	-73.61432	America/Toronto
Oak Bay	CA	48.44964	-123.3026	America/Vancouver
Oakville	CA	43.45011	-79.68292	America/Toronto
Oakwood Village	CA	43.68278	-79.43833	America/Toronto
Okanagan Mission	CA	49.81667	-119.48333	America/Vancouver
Okotoks	CA	50.72885	-113.98281	America/Edmonton
Wîhkwêntôwin	CA	53.54306	-113.52222	America/Edmonton
Orangeville	CA	43.9168	-80.09967	America/Toronto
Orillia	CA	44.60868	-79.42068	America/Toronto
Oshawa	CA	43.90012	-78.84957	America/Toronto
Ottawa	CA	45.41117	-75.69812	America/Toronto
Ottawa South	CA	45.3921	-75.68725	America/Toronto
Owen Sound	CA	44.56717	-80.94349	America/Toronto
Panorama Hills	CA	51.15286	-114.081	America/Edmonton
Paradise	CA	47.52909	-52.88136	America/St_Johns
Penticton	CA	49.48062	-119.58584	America/Vancouver
Petawawa	CA	45.89452	-77.28007	America/Toronto
Peterborough	CA	44.30012	-78.31623	America/Toronto
Pickering	CA	43.90012	-79.13289	America/Toronto
Pierrefonds	CA	45.45989	-73.89284	America/Toronto
Pitt Meadows	CA	49.22119	-122.68965	America/Vancouver
Pointe-Claire	CA	45.44868	-73.81669	America/Toronto
Port Alberni	CA	49.24133	-124.8028	America/Vancouver
Port Colborne	CA	42.90012	-79.23288	America/Toronto
Port Coquitlam	CA	49.26637	-122.76932	America/Vancouver
Port Moody	CA	49.28124	-122.82457	America/Vancouver
Prince Albert	CA	53.20008	-105.76772	America/Regina
